country,weight,ai_heard,ai_cncexc,aireg_us,aireg_china,aireg_eu,aireg_country
22,0.200758455045869,1,3,4,2,2,2
22,0.445317339946338,3,1,1,8,8,8
22,2.78191456627639,2,8,4,8,8,4
22,1.18133074803895,3,3,1,1,1,8
22,0.827873813469917,3,1,1,1,3,3
22,0.761762002307344,1,1,2,1,2,1
22,0.998268713600311,3,2,3,3,3,3
22,1.27945344271515,3,3,1,1,2,8
22,1.24741225402347,3,3,2,3,8,3
22,0.40259439868604,2,2,1,2,1,2
22,0.324545047529038,1,1,2,2,2,2
22,0.71704043129137,3,3,2,2,2,1
22,1.10802517494627,8,8,8,8,8,8
22,0.918788157978791,8,8,4,4,4,4
22,1.73906959906917,2,1,1,2,2,1
22,0.602275365137608,3,8,8,8,8,8
22,0.284145903263278,3,3,4,4,4,2
22,0.709183599659643,2,1,8,1,8,1
22,1.74795553696529,2,1,1,1,2,1
22,1.42226749006553,1,2,3,2,4,3
22,1.16974070706307,3,2,2,1,4,2
22,0.404770707205743,1,3,2,2,2,1
22,0.311853063505868,3,3,2,8,8,3
22,1.30897982093687,2,2,4,2,4,1
22,0.200758455045869,3,3,3,2,8,4
22,0.887541077663615,3,2,1,4,1,2
22,0.200758455045869,1,1,4,4,8,1
22,0.736644968743951,1,3,3,1,4,3
22,0.200758455045869,3,3,8,8,3,3
22,0.351670817385784,1,2,3,1,3,3
22,0.507841334871563,3,3,2,8,2,8
22,0.266676467295394,3,2,3,4,4,4
22,1.52906575372399,8,8,8,8,8,8
22,0.31450285730379,1,2,4,4,4,4
22,0.282624441397181,1,3,2,2,2,1
22,1.18059498346298,3,2,1,2,2,1
22,0.313661133616808,3,2,1,1,9,2
22,1.42255822844398,2,1,8,8,8,8
22,1.01559306028213,1,3,3,2,2,3
22,0.559506675465107,1,3,3,1,2,8
22,1.33245501002337,3,3,2,1,3,1
22,0.397687562022901,2,3,4,1,3,2
22,0.747828521588203,3,3,1,1,3,2
22,0.933005313272197,3,2,2,2,4,3
22,2.1240443409885,3,2,8,4,8,1
22,0.249276173862735,8,3,1,1,8,2
22,0.976247936058028,2,3,4,3,3,3
22,0.770873313758821,8,1,4,8,8,2
22,0.623706127011736,3,1,1,4,4,1
22,0.200758455045869,1,8,1,3,4,3
22,2.49437621409125,1,3,2,2,2,2
22,1.24741225402347,2,2,4,1,2,3
22,0.468669511414979,3,8,8,8,8,8
22,0.718309436346678,2,3,2,1,2,1
22,0.57467709303636,8,3,8,8,8,2
22,0.533815642279324,8,1,8,4,4,1
22,1.24638086931367,2,3,1,1,2,2
22,0.450260329977263,2,2,2,3,4,3
22,3.14825328923462,2,2,2,4,8,2
22,0.200758455045869,3,1,4,3,4,1
22,3.14825328923462,2,1,4,2,2,2
22,0.770873313758821,8,3,2,8,8,1
22,0.397366997349591,2,1,2,1,3,3
22,0.996907636288742,2,1,2,1,8,2
22,0.385436656879411,8,2,4,4,8,1
22,1.72762025013353,2,3,3,1,8,3
22,1.03551040228083,2,3,1,2,1,3
22,0.200758455045869,3,1,8,8,8,8
22,1.03273900096134,1,3,1,2,2,2
22,0.497119774984333,2,1,1,8,8,8
22,1.27359202304561,3,8,8,8,8,8
22,0.847062661886891,2,3,8,8,8,2
22,1.23762578708178,1,1,4,2,1,8
22,1.2187291265991,1,1,4,4,4,4
22,2.11770002370807,2,3,2,3,3,1
22,1.20455073027522,8,8,8,8,8,8
22,0.996907636288742,1,2,2,1,1,4
22,0.359125001576109,1,3,4,4,8,8
22,1.72265610301955,3,2,8,8,8,8
22,1.83667678499314,3,8,8,8,8,8
22,2.33948141412613,3,2,8,8,8,8
22,0.495929229523467,3,2,4,4,4,1
22,3.14825328923462,2,3,4,4,4,1
22,2.12551662101301,1,1,1,1,1,4
22,1.55277425118514,3,3,3,8,8,4
22,3.14825328923462,2,3,3,1,3,3
22,1.26960333717891,1,3,4,8,2,2
22,0.404770707205743,2,3,8,8,2,8
22,0.253747000150695,1,2,2,1,3,1
22,0.809541414411485,2,2,2,3,3,4
22,1.70011804949888,3,1,2,2,3,2
22,0.510687464307515,3,2,2,2,8,2
22,3.14825328923462,1,2,2,2,2,2
22,0.25673377807852,8,2,3,3,8,3
22,3.14825328923462,2,2,1,1,1,2
22,1.1051796589856,8,2,3,3,2,1
22,1.41921272340657,3,1,4,3,2,1
22,0.588011301345499,3,2,2,2,3,3
22,1.66645649968179,3,2,2,4,4,2
22,0.873380017429878,1,1,2,2,2,3
22,0.777924484745946,1,2,4,1,3,2
22,0.280336952478005,2,1,3,2,3,2
22,1.59054370784714,3,8,8,2,8,2
22,0.567191156395615,2,2,1,1,1,1
22,0.330613246291837,1,3,4,4,1,2
22,0.431905062533382,1,2,1,2,2,1
22,1.72762025013353,1,2,4,4,4,2
22,1.12118518665178,1,3,2,2,2,2
22,1.53063331929018,1,1,1,1,1,1
22,0.922302603431983,2,3,2,8,8,8
22,0.962247396576936,2,3,3,2,2,2
22,0.397366997349591,3,8,4,2,3,1
22,0.667219074102689,3,2,4,8,4,1
22,3.14825328923462,3,1,1,1,3,1
22,0.497119774984333,1,2,3,1,3,3
22,2.64419806672531,1,1,1,4,4,2
22,0.308466979375237,2,1,1,1,1,2
22,0.952877100938772,8,3,4,4,4,8
22,1.6287481996994,3,3,2,1,3,1
22,0.202385353602871,1,3,8,1,1,8
22,0.511462900038208,3,1,3,3,3,3
22,0.200758455045869,1,3,3,3,1,1
22,0.583793717648208,2,3,1,4,4,1
22,1.28508573577976,1,3,2,4,4,4
22,2.1348613587659,2,3,4,4,4,2
22,0.46005230214768,8,3,8,3,8,2
22,2.1348613587659,1,3,8,1,4,8
22,2.97126191148562,1,3,1,2,3,1
22,1.98966448195749,3,2,4,2,8,2
22,0.340062693238562,3,2,1,2,2,2
22,0.476518060203766,1,1,3,3,3,2
22,0.531379155253253,2,3,8,1,8,3
22,0.623706127011736,2,3,4,1,2,8
22,3.07805652837168,1,3,1,2,2,1
22,2.15053542369875,1,2,3,2,2,1
22,1.83885637604891,3,2,4,2,4,2
22,0.423936662095771,2,3,2,2,3,2
22,0.567191156395615,2,2,3,1,4,2
22,0.829751609391862,1,3,1,1,1,8
22,0.531887699744733,1,1,3,1,2,2
22,0.409535138759198,1,1,4,2,2,1
22,0.863810125066763,2,1,2,1,8,3
22,0.827790097121122,3,8,8,8,4,2
22,0.275907792571431,1,1,2,1,4,1
22,0.253920667435782,1,1,2,1,2,1
22,0.513818979095657,1,1,1,4,3,1
22,0.42152286485413,3,1,3,3,3,1
22,0.34424633365378,2,2,2,1,2,2
22,2.81315861663342,2,2,3,1,2,2
22,1.6249721687988,2,1,1,1,1,1
22,0.688492667307561,2,3,2,2,2,1
22,1.31664350404463,1,3,4,1,2,3
22,1.6287481996994,2,2,3,2,2,2
22,1.56344967577902,1,2,3,2,2,1
22,0.507841334871563,1,1,2,2,2,2
22,1.92550645411566,1,1,1,1,2,3
22,0.650662997911096,2,3,8,2,1,2
22,0.935559190517603,1,3,8,4,4,2
22,1.35090455960485,1,2,3,1,3,1
22,3.14825328923462,1,2,3,2,2,1
22,0.847062661886891,2,3,1,1,1,1
22,0.521340270107041,3,3,4,4,4,1
22,0.711620452921965,2,2,1,1,1,2
22,0.991858459046934,3,2,2,2,3,2
22,0.495929229523467,3,2,1,1,1,8
22,0.507841334871563,2,2,1,1,1,2
22,1.42324090584393,1,1,1,4,4,2
22,0.863810125066763,1,2,1,1,2,3
22,0.305806887908897,3,8,3,4,3,8
22,0.368794401558442,2,3,4,1,4,1
22,0.54956819973684,1,3,2,2,2,2
22,0.603891598029061,1,2,1,1,1,2
22,0.24984981052623,3,2,3,3,3,3
22,1.00594243804637,2,3,2,2,2,2
22,0.36177173100905,8,8,8,2,8,2
22,1.59054370784714,3,1,2,3,1,4
22,0.36978407783691,3,2,1,2,2,2
22,0.863810125066763,2,1,3,2,1,2
22,0.385436656879411,3,3,8,8,8,3
22,1.06763128455865,8,3,4,1,8,1
22,0.68903840904949,1,2,3,3,3,2
22,1.21815251252135,3,2,8,8,8,1
22,0.200758455045869,3,2,1,2,2,1
22,2.15492830904003,2,2,1,1,2,1
22,0.672935451561797,3,2,2,2,2,3
22,2.62193330544793,3,1,3,4,3,2
22,2.01503596939735,3,2,4,2,2,2
22,1.6070250573718,2,3,1,2,1,1
22,1.35440088895267,8,8,8,8,8,8
22,0.929297476324731,1,2,8,3,3,4
22,2.01184310026011,1,2,1,1,4,1
22,1.67179737198672,1,1,3,3,3,3
22,0.785870466356137,3,1,1,1,3,2
22,2.24233150401824,2,3,8,8,8,8
22,0.872109675011659,3,3,2,4,4,1
22,1.18133074803895,8,8,3,4,8,1
22,2.98449672293624,2,2,9,2,2,2
22,0.940170548025151,3,1,1,1,4,4
22,1.70372101038089,2,2,3,4,2,2
22,0.438996762215607,3,3,2,4,1,2
22,1.72762025013353,2,2,2,1,2,2
22,1.88517483031727,2,8,3,3,2,3
22,0.409952203221946,3,3,1,2,8,4
22,2.98449672293624,2,3,2,4,3,1
22,0.623706127011736,2,3,2,4,4,4
22,0.652335637006132,2,1,2,3,3,4
22,0.47101292501912,1,3,1,2,1,4
22,0.589870077717487,2,1,3,4,3,3
22,0.521340270107041,3,2,1,1,2,1
22,0.249007583976494,3,1,2,4,2,2
22,1.14797498946764,1,2,3,1,1,1
22,0.819070277518395,1,3,8,8,8,1
22,0.200758455045869,1,3,1,2,1,2
22,2.15952531266691,3,3,3,3,3,3
22,1.72403127910908,3,3,8,4,8,4
22,0.843548290308571,3,3,3,4,1,1
22,2.13300551207526,2,3,8,4,3,8
22,0.200758455045869,1,1,1,1,1,2
22,2.92776485663657,1,3,1,2,1,2
22,3.02333543773367,3,3,2,3,2,1
22,0.880874244453026,2,8,4,1,2,1
22,0.316165900826793,3,3,3,1,4,3
22,0.385436656879411,8,3,8,2,4,1
22,0.535295387328677,1,1,1,2,1,1
22,0.430519411134934,8,3,8,4,4,2
22,2.1866652880338,3,8,8,8,8,8
22,1.26431747054675,1,3,2,1,1,2
22,2.08026047818154,1,3,1,1,1,2
22,0.70470781710091,3,8,3,3,8,3
22,1.3736876109632,2,2,2,2,2,2
22,0.413653797449228,3,3,4,2,4,8
22,3.03942568535541,2,3,2,2,4,2
22,1.11901335093021,3,1,4,1,1,1
22,0.662428582427373,1,1,4,4,2,1
22,0.809541414411485,1,3,3,3,3,2
22,2.78112393367602,2,3,2,1,2,2
22,2.21167696832705,2,1,2,2,1,2
22,1.67852002639532,3,2,4,8,1,4
22,1.33595201983901,3,3,4,4,4,3
22,0.456661755815359,3,1,1,4,2,1
22,0.814761986746388,1,1,3,2,2,1
22,0.828884744239202,3,3,8,8,8,1
22,0.200758455045869,8,2,8,8,8,2
22,0.837119433822683,3,3,4,3,4,1
22,1.51114364336086,3,8,2,2,2,1
22,1.04268054021408,2,3,2,2,2,2
22,0.597758644949722,8,1,8,1,8,1
22,0.513818979095657,2,3,3,2,3,2
22,3.14825328923462,3,3,1,1,2,2
22,0.286472948177281,8,3,2,1,2,4
22,0.572945896354562,1,1,1,1,3,2
22,0.852968961810097,3,2,1,3,2,1
22,0.782848984472551,3,8,4,1,4,2
22,1.38902883075735,1,3,2,2,2,1
22,0.249226909072185,8,8,1,2,1,1
22,0.857853380423867,3,3,3,3,4,2
22,0.246038871071043,1,3,4,2,2,4
22,2.08979010848114,1,3,2,1,1,2
22,0.689091118484093,8,2,4,4,4,1
22,2.11396558866769,3,2,3,2,3,8
22,0.320704558121576,3,8,3,4,4,4
22,0.853434611564603,1,2,4,4,4,1
22,0.575134855265772,3,3,1,1,2,1
22,0.650831957372018,1,2,8,1,1,2
22,1.49063158039979,3,3,3,8,4,8
22,0.354591799829822,3,2,2,4,4,3
22,3.14825328923462,1,3,2,4,2,2
22,0.632284297281195,1,3,1,1,2,2
22,0.359827851678099,3,2,1,1,1,2
22,0.860581350075695,8,1,4,3,2,2
22,1.03882310877324,2,3,4,2,4,8
22,0.441889507865876,8,8,8,8,8,8
22,0.360803498676023,3,2,8,4,8,1
22,0.649176024807201,2,3,2,1,2,2
22,0.609076256260675,3,3,8,1,8,8
22,1.18809548878929,2,3,2,2,4,2
22,0.740325654656682,3,2,8,8,8,4
22,0.426484480905049,3,3,4,8,3,4
22,1.38068053637444,1,3,4,3,1,1
22,0.200758455045869,3,8,4,8,8,4
22,0.452952252272176,2,3,3,1,3,2
22,0.768601687606677,3,3,2,1,2,2
22,1.59265520540799,3,3,1,3,2,3
22,0.770873313758821,2,1,2,4,8,1
22,1.22156114977455,2,3,3,2,3,2
22,0.385436656879411,2,2,3,2,2,8
22,0.431905062533382,3,3,4,3,4,3
22,2.24425004851913,3,3,1,1,2,2
22,0.503245799266019,3,2,4,8,8,4
22,1.70686922312921,1,2,2,2,2,1
22,0.585360354211652,2,2,3,2,2,2
22,0.426717305782301,1,1,1,1,2,1
22,1.20584572872265,1,1,2,1,8,8
22,0.873977768482644,3,3,3,2,2,2
22,1.04268054021408,3,3,2,8,8,8
22,0.521340270107041,3,2,1,4,3,4
22,3.14825328923462,1,3,2,3,8,1
22,2.31420272423114,3,1,3,4,2,1
22,0.695147080465026,1,3,2,2,2,3
22,1.07526771184938,1,2,8,4,2,1
22,0.521003729568778,1,3,1,1,2,3
22,0.623706127011736,1,3,8,1,8,8
22,0.431905062533382,2,2,1,2,2,2
22,0.878040531317479,1,2,2,1,1,1
22,0.568291806526555,3,3,4,1,4,2
22,0.216383953948889,3,2,4,2,4,3
22,2.07565975397591,1,3,2,1,2,1
22,0.431905062533382,1,3,2,2,2,1
22,0.585360354211652,1,1,2,2,2,2
22,3.14825328923462,1,3,3,1,4,3
22,3.14825328923462,1,2,3,2,4,2
22,1.38810140718857,1,3,1,1,2,2
22,1.85576858590138,1,2,1,1,2,3
22,0.686843805481598,3,2,1,2,2,8
22,0.819070277518395,1,2,8,4,8,1
22,2.27296667400863,8,8,4,2,4,1
22,0.200758455045869,3,8,8,8,4,8
22,0.351197409772486,1,3,2,2,2,1
22,0.229697039494698,8,8,8,4,8,8
22,0.430519411134934,1,3,4,1,4,1
22,1.22774161457325,1,3,2,2,2,2
22,1.24134339436285,3,3,4,2,2,2
22,1.42324090584393,2,2,2,1,2,3
22,1.6620377624194,2,8,2,1,8,4
22,0.211327020161606,3,3,2,2,3,2
22,1.11271571315183,3,3,1,1,4,2
22,1.72619182011404,2,2,2,2,8,2
22,3.14825328923462,3,1,1,2,4,2
22,0.502971219023187,2,3,4,2,2,2
22,1.08029335397412,3,2,2,4,4,2
22,1.08634931566185,2,3,4,3,4,2
22,0.793621291160912,2,2,3,2,3,3
22,2.15963915960237,1,3,1,1,2,1
22,0.973716256267868,1,2,2,4,4,4
22,0.954300180923845,2,2,4,2,3,1
22,0.63104758008311,2,1,3,8,3,3
22,0.430196689384006,3,3,1,4,4,4
22,2.45302027500864,2,3,2,4,2,1
22,1.39319340565409,3,3,1,8,8,3
22,0.365050405734975,8,2,4,4,2,1
22,1.43661887269336,2,1,1,1,1,1
22,2.29509654536109,2,3,1,1,8,2
22,0.870520804713641,3,2,2,2,4,1
22,0.521340270107041,8,3,4,2,4,1
22,0.85323691948485,2,3,4,4,4,2
22,0.38367741391334,1,2,2,4,1,4
22,0.497854326796419,1,1,2,4,3,1
22,1.58600492687394,2,3,2,4,8,2
22,0.566698094011853,2,1,2,1,2,2
22,1.06772548554101,3,3,2,1,4,2
22,0.370682245572478,8,3,2,1,2,4
22,2.18297144454108,2,2,3,1,3,2
22,3.14825328923462,3,3,8,8,2,2
22,0.596050496024388,1,3,1,1,1,2
22,0.513467556157041,3,2,2,3,1,2
22,2.19809553049987,3,2,4,8,2,1
22,3.14825328923462,3,1,2,3,4,2
22,1.15630997063823,8,2,8,2,8,2
22,0.200758455045869,2,3,2,3,4,2
22,1.63350414458328,2,3,2,2,2,1
22,0.421903838585338,3,2,3,4,3,4
22,2.44922657776979,3,3,1,3,3,1
22,0.359943361451788,3,8,2,8,8,4
22,0.739380330942937,1,3,3,1,2,3
22,1.03571509206842,2,2,3,3,2,2
22,1.89314274024933,1,3,3,3,8,3
22,0.222599838399277,1,1,4,3,1,2
22,1.59181342016671,8,3,4,4,4,4
22,0.521340270107041,3,3,8,8,8,8
22,1.21036643765737,1,2,1,1,1,3
22,1.03571509206842,2,3,2,1,2,1
22,0.533815642279324,3,1,4,4,4,1
22,0.946440364598443,3,2,8,8,8,2
22,1.39395397279823,3,1,1,2,2,1
22,0.348280874277966,2,2,4,2,4,1
22,0.275169363272502,2,3,2,2,2,3
22,2.49707933852184,1,3,4,2,2,1
22,0.703341634771568,3,3,2,2,2,3
22,0.369690165471468,1,3,2,1,3,2
22,0.245890238324129,1,2,2,3,3,4
22,0.999780470517118,2,3,1,1,1,2
22,0.54463229132983,2,3,8,1,2,2
22,0.345238364022807,3,2,3,1,2,2
22,1.36264506093543,2,1,1,1,1,1
22,1.25505303992489,1,3,3,3,3,2
22,1.73355039848461,2,3,2,3,2,3
22,0.739380330942937,2,2,2,8,4,2
22,0.57467709303636,3,2,3,4,2,1
22,0.800794114155756,2,1,1,1,4,2
22,0.688492667307561,3,8,8,8,3,8
22,0.419380003711683,8,2,4,2,4,2
22,0.583793717648208,3,2,4,1,4,1
22,0.596253604494636,2,3,4,1,8,8
22,0.92407396189765,8,3,4,4,4,4
22,0.538186620135437,2,1,4,1,4,2
22,1.21233296527134,8,8,3,4,4,4
22,0.42152286485413,3,2,4,1,2,2
22,0.419380003711683,8,2,4,1,2,1
22,1.39319340565409,1,2,4,1,1,1
22,1.3513199559713,3,3,8,8,8,8
22,0.431905062533382,1,1,2,1,3,1
22,1.39720823466815,1,3,3,1,3,2
22,0.814773377188579,3,3,4,3,3,3
22,1.70011804949888,8,8,4,2,2,1
22,0.467901093509925,1,2,4,1,3,4
22,0.306725477295899,3,3,4,4,4,3
22,1.56402081032112,2,3,4,2,4,2
22,0.31005551625528,8,1,8,8,8,1
22,1.23015602857289,2,3,8,8,3,2
22,0.482668409210751,1,2,3,1,2,4
22,0.396938842684989,1,3,3,2,2,1
22,0.747022751929484,3,8,8,8,8,8
22,1.8760439151057,2,1,1,1,2,1
22,0.345238364022807,1,2,2,2,3,3
22,0.353280551746476,3,3,4,4,3,2
22,0.333609537051345,8,3,2,4,2,2
22,1.54101036902743,1,2,2,8,8,1
22,0.793621291160912,2,3,2,4,4,2
22,0.39219424766579,3,3,1,1,2,2
22,1.02224689712771,1,2,1,1,8,8
22,0.624269834630459,3,3,2,4,4,4
22,0.275391348433903,3,8,4,4,8,8
22,0.425510853693439,2,1,3,1,3,3
22,0.200758455045869,3,3,1,1,2,2
22,1.23015602857289,2,1,4,1,2,8
22,3.14825328923462,3,3,1,4,3,4
22,1.24815586760115,1,2,1,1,1,2
22,1.62044003096118,2,3,3,3,4,3
22,2.09093095919734,3,2,4,4,4,1
22,1.02161449690204,3,8,8,8,8,8
22,0.396810645580456,3,1,1,2,1,2
22,1.26278415862666,3,2,3,8,3,1
22,0.431905062533382,2,2,1,1,2,1
22,0.844609163486813,1,2,2,1,2,3
22,2.64840541901357,1,2,2,1,2,2
22,1.37946550750021,1,3,2,2,4,2
22,0.396810645580456,1,3,1,2,1,2
22,0.793621291160912,1,2,2,1,3,4
22,0.590987827940683,1,1,2,2,2,1
22,0.39219424766579,1,1,2,2,2,1
22,0.311853063505868,1,1,1,2,2,1
22,0.65673033501338,1,2,4,1,4,1
22,0.794733994699183,3,3,8,1,8,1
22,0.275169363272502,1,3,4,1,4,1
22,0.96471249051158,3,3,3,1,2,1
22,0.312689935155804,2,1,3,1,2,2
22,0.65673033501338,2,3,2,3,8,3
22,1.98966448195749,3,2,2,2,1,1
22,1.10715590363335,3,3,3,3,4,8
22,0.551221015341255,3,3,2,1,4,4
22,0.469927207019708,3,2,1,4,8,3
22,0.275169363272502,1,2,4,4,2,2
22,1.06836198335135,2,3,4,4,4,4
22,0.852968961810097,2,2,4,2,3,4
22,0.360803498676023,3,1,4,4,4,2
22,0.504075659118401,3,3,3,1,1,2
22,2.88814866117247,8,3,2,4,4,2
22,1.56402081032112,3,1,4,4,4,4
22,0.73010081146995,2,2,2,1,2,2
22,0.347335819712518,2,2,2,2,2,2
22,0.533862742770504,8,2,2,2,4,2
22,0.588011301345499,2,1,3,3,4,1
22,0.275907792571431,1,3,8,3,4,8
22,1.84845082735734,3,1,1,2,2,1
22,0.696596702827045,2,2,3,2,2,2
22,0.369690165471468,1,3,2,1,2,8
22,0.215804832025855,3,3,4,1,4,1
22,0.385436656879411,3,1,3,3,4,1
22,1.96833983628782,1,2,2,4,2,4
22,0.34424633365378,3,2,3,2,2,1
22,1.50248788867221,3,2,4,1,1,2
22,1.06763128455865,3,2,3,1,3,2
22,0.599825171534814,3,3,2,3,3,3
22,3.08560363230819,2,3,4,2,8,3
22,0.830756363573952,3,3,8,2,4,8
22,1.14935418607272,3,2,3,8,8,2
22,0.623706127011736,1,2,4,8,4,1
22,1.49616669901275,1,3,2,1,1,2
22,0.531379155253253,3,8,2,1,2,3
22,0.345170134093611,2,2,2,2,1,2
22,1.2915582334048,3,1,4,4,4,2
22,0.829026867482289,3,8,3,3,4,3
22,0.385436656879411,8,3,8,8,8,8
22,2.08536108042816,3,1,2,3,2,1
22,2.24425004851913,3,3,8,1,3,3
22,1.17151092178534,3,8,4,2,8,2
22,0.461717660042708,2,3,1,1,2,2
22,0.770873313758821,3,3,4,4,4,3
22,0.305806887908897,3,8,8,8,8,8
22,0.311853063505868,1,3,4,1,1,2
22,0.77963265876467,3,3,1,2,3,4
22,0.769414058842818,1,1,1,1,2,2
22,1.73342563524173,3,3,2,2,4,1
22,0.526903581067663,3,2,2,2,8,2
22,1.17151092178534,2,3,2,2,2,2
22,3.14825328923462,2,1,4,4,4,3
22,0.430519411134934,1,3,4,1,1,3
22,0.423936662095771,2,3,3,2,2,3
22,1.44407433058624,3,3,8,4,8,2
22,1.53337034569156,2,3,3,2,2,3
22,0.770873313758821,8,3,8,8,8,1
22,0.266931371385252,1,3,2,2,2,1
22,0.272316145664915,2,2,4,2,8,2
22,1.08029335397412,3,1,3,2,3,3
22,0.861038822269869,8,3,2,2,2,1
22,1.11942175062854,3,8,3,1,3,3
22,0.498453818144371,1,3,2,2,2,2
22,0.589878324151574,3,1,3,4,2,4
22,0.814773377188578,3,8,8,8,8,8
22,0.688492667307561,1,2,4,1,1,4
22,0.393246718478324,1,2,4,1,2,4
22,0.26988862370074,8,2,4,4,4,2
22,2.20140441818051,2,3,2,2,3,1
22,2.9124531983783,1,1,2,2,2,2
22,2.2224823029083,1,3,1,1,1,1
22,0.589316936017977,1,3,2,1,2,2
22,1.42324090584393,1,1,2,4,4,1
22,0.935559190517603,2,2,4,2,3,4
22,0.385436656879411,3,1,2,4,4,3
22,3.04886443059625,1,2,2,1,2,1
22,1.16974070706307,3,1,2,4,4,2
22,2.9755753771408,3,2,4,8,8,1
22,1.48165486860554,1,1,4,2,4,2
22,3.14825328923462,1,2,2,4,2,2
22,2.45992297106647,1,3,2,1,8,2
22,0.747680727216557,2,2,2,1,2,2
22,1.96307184515275,1,3,2,1,2,1
22,0.524710133895296,1,3,8,2,8,3
22,1.22967734077994,3,3,1,8,8,1
22,0.430519411134934,1,2,8,2,4,8
22,1.08029335397412,3,2,8,4,8,1
22,1.46340088552913,2,1,4,4,3,3
22,1.39056196683801,1,3,1,1,1,2
22,1.39056196683801,1,3,1,1,2,2
22,1.15103224174002,2,2,8,1,2,1
22,0.521340270107041,3,3,4,4,4,1
22,0.69701253876015,2,1,2,1,2,2
22,1.2773553003833,1,3,1,4,2,3
22,0.857033176062455,3,3,3,3,3,2
22,1.28508573577976,1,1,1,4,1,4
22,0.34424633365378,2,3,2,3,2,2
22,0.38367741391334,2,2,4,1,8,2
22,2.44791349621714,2,3,2,3,1,2
22,1.0074290955739,3,8,2,2,4,1
22,1.11217240717034,2,2,4,1,2,2
22,0.512057916968945,1,1,1,1,1,1
22,3.14825328923462,1,3,8,8,4,4
22,0.365050405734975,2,2,1,2,4,3
22,1.72207764453974,3,3,3,4,4,2
22,0.540146676987061,2,8,3,3,3,1
22,1.02763795819131,3,1,2,4,4,2
22,0.819070277518395,3,2,8,8,8,2
22,2.84400734943368,1,3,8,2,8,2
22,2.04446521245706,3,8,2,2,8,2
22,1.00751798469868,3,1,1,1,3,2
22,0.503758992349339,2,3,1,2,3,3
22,0.521340270107041,8,2,4,4,4,2
22,0.805188797372081,3,1,1,1,1,1
22,1.2915582334048,3,1,4,2,4,2
22,0.425510853693439,2,1,1,1,3,2
22,0.638266280540158,1,1,1,1,2,1
22,1.00594243804637,3,3,2,2,2,1
22,0.426656101837203,2,1,1,1,1,2
22,0.625379870311607,1,2,1,1,2,2
22,0.200758455045869,3,3,3,4,4,3
22,0.533862742770504,8,3,4,1,4,2
22,0.369051967877784,1,2,4,2,4,2
22,0.369690165471468,3,2,3,4,3,2
22,1.39720823466815,3,3,8,8,2,3
22,0.497119774984333,3,2,1,3,2,2
22,0.688130933306356,2,3,3,1,3,3
22,0.861038822269869,8,3,4,4,4,4
22,1.29503441892752,1,1,1,2,2,1
22,2.09581235200223,1,2,1,2,2,2
22,0.861038822269869,1,3,1,1,1,2
22,0.57704263220701,3,3,4,4,4,4
22,2.4533393252114,2,3,1,1,2,1
22,0.345238364022807,2,2,1,2,2,1
22,1.11012700604099,2,3,4,1,3,2
22,1.17730059186853,3,1,2,2,3,4
22,1.10715590363335,3,8,4,3,3,3
22,0.556816594501259,2,2,2,1,2,2
22,1.64872764824169,1,2,3,4,2,4
22,1.29830372369334,1,1,1,1,2,2
22,1.50203287547933,1,3,1,2,2,2
22,0.623706127011736,3,2,4,2,3,1
22,1.54210288293571,1,3,1,1,2,1
22,1.2915582334048,3,3,2,2,4,2
22,0.57467709303636,3,3,4,2,4,4
22,0.79686669893472,2,3,3,2,8,3
22,0.34424633365378,3,3,2,2,2,8
22,0.740320750500569,1,2,3,4,4,2
22,1.25075974062321,1,3,2,1,2,3
22,2.08584295025701,1,3,2,1,2,2
22,0.623706127011736,1,3,2,8,1,4
22,0.690340268187221,1,2,4,2,3,3
22,0.588299595862324,3,8,3,2,4,8
22,0.623706127011736,1,3,2,3,3,2
22,1.01568266974313,2,3,3,1,3,1
22,0.409535138759198,3,1,2,1,4,1
22,0.863810125066763,3,1,4,1,4,2
22,0.863810125066763,8,3,2,2,3,1
22,1.50891365706956,3,3,2,8,8,1
22,1.74795553696529,1,1,2,1,2,1
22,1.39319340565409,3,2,1,1,2,2
22,0.800794114155756,2,3,2,2,2,2
22,0.590665374019474,3,1,4,2,1,2
22,0.688492667307561,3,3,2,2,8,2
22,0.200758455045869,2,3,1,2,2,2
22,0.42152286485413,2,2,2,1,2,2
22,0.589870077717487,2,1,2,3,2,3
22,1.50648045540671,3,3,4,2,1,4
22,2.31420272423114,1,1,2,3,4,2
22,0.26988862370074,8,2,2,2,8,2
22,1.22967734077994,8,8,8,2,8,2
22,0.748083349506376,3,1,2,2,2,2
22,1.11372295443357,3,8,3,2,4,2
22,0.588011301345499,1,1,1,3,1,2
22,2.08536108042816,8,3,3,2,3,1
22,1.38095345609123,1,3,8,2,8,8
22,1.56402081032112,2,3,1,2,2,2
22,0.804088564220993,3,8,8,1,8,2
22,0.596253604494636,1,1,3,4,4,1
22,1.06836198335135,2,3,3,3,4,4
22,1.6287481996994,3,8,3,3,8,8
22,0.423936662095771,1,3,2,2,1,2
22,0.200758455045869,3,3,1,1,8,8
22,3.07805652837168,1,3,1,1,2,2
22,0.588011301345499,2,2,2,3,4,8
22,1.14843740201303,3,3,8,8,4,3
22,0.345238364022807,2,2,3,1,3,2
22,1.82648570129169,1,3,2,2,1,1
22,1.63994864737765,1,3,1,1,2,1
22,0.326204540590113,1,1,3,2,2,3
